timestamp,city,pm25,pm10,no,no2,so2,nh3,co,o3,hour,day_of_week,month,season,city_season,is_weekend,pm25_24h_avg,pm10_24h_avg,aqi_category,split,is_anomaly,source_label,source_confidence,pollutant_signature
2022-05-24 00:00:00,Quetta,48.31,201.16,0.0,13.02,3.81,12.79,413.89,57.22,0,1,5,Spring,Quetta_Spring,0,101.74875,526.1720833333333,Good,train,1,dust_storm,0.388,PM10/PM2.5 ratio: 4.2
2022-05-24 01:00:00,Quetta,48.42,195.6,0.0,14.91,4.11,11.78,433.92,53.64,1,1,5,Spring,Quetta_Spring,0,91.5725,465.605,Good,train,1,dust_storm,0.347,PM10/PM2.5 ratio: 4.0
2022-05-24 02:00:00,Quetta,52.44,190.98,2.49,21.93,5.19,11.78,594.14,44.7,2,1,5,Spring,Quetta_Spring,0,82.29458333333334,410.5354166666666,Moderate,train,1,dust_storm,0.214,PM10/PM2.5 ratio: 3.6
2022-05-24 03:00:00,Quetta,59.13,189.44,12.52,28.79,6.85,12.16,921.25,40.41,3,1,5,Spring,Quetta_Spring,0,73.58125,357.54625000000004,Moderate,train,1,mixed,0.132,PM10/PM2.5 ratio: 3.2; High SO₂ (1.9σ); High NO (4.5σ) + NO₂ (1.5σ)
2022-05-28 16:00:00,Quetta,50.99,312.06,0.0,1.22,0.48,0.49,168.56,108.72,16,5,5,Spring,Quetta_Spring,1,24.171666666666667,110.36875,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.1
2022-05-28 17:00:00,Quetta,59.47,365.35,0.0,1.46,0.58,0.67,173.57,105.86,17,5,5,Spring,Quetta_Spring,1,25.59875,121.62708333333336,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.1
2022-05-28 18:00:00,Quetta,70.84,436.37,0.0,1.61,0.63,0.77,176.91,104.43,18,5,5,Spring,Quetta_Spring,1,27.54458333333333,136.04,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.2
2022-05-28 19:00:00,Quetta,83.96,512.79,0.0,1.67,0.64,0.82,175.24,101.57,19,5,5,Spring,Quetta_Spring,1,30.05,153.4958333333333,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.1
2022-05-28 20:00:00,Quetta,95.76,580.44,0.0,1.56,0.71,1.01,173.57,100.14,20,5,5,Spring,Quetta_Spring,1,33.00875,173.38666666666666,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.1
2022-05-28 21:00:00,Quetta,104.02,633.42,0.0,1.41,0.78,1.23,173.57,97.27,21,5,5,Spring,Quetta_Spring,1,36.270833333333336,195.1383333333333,Unhealthy,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.1
2022-05-28 22:00:00,Quetta,108.84,653.22,0.0,1.56,0.86,1.73,180.24,92.98,22,5,5,Spring,Quetta_Spring,1,39.711666666666666,217.65541666666664,Unhealthy,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-28 23:00:00,Quetta,112.84,657.35,0.0,1.97,0.97,2.41,190.26,87.98,23,5,5,Spring,Quetta_Spring,1,43.31791666666666,240.49791666666667,Unhealthy,train,1,dust_storm,0.942,PM10/PM2.5 ratio: 5.8
2022-05-29 00:00:00,Quetta,113.1,650.24,0.0,2.59,1.12,2.98,203.61,83.68,0,6,5,Spring,Quetta_Spring,1,46.955000000000005,263.37291666666664,Unhealthy,train,1,dust_storm,0.916,PM10/PM2.5 ratio: 5.7
2022-05-29 01:00:00,Quetta,110.09,602.6,0.0,4.03,1.4,3.48,230.31,80.11,1,6,5,Spring,Quetta_Spring,1,50.51458333333333,284.65708333333333,Unhealthy,train,1,dust_storm,0.825,PM10/PM2.5 ratio: 5.5
2022-05-29 02:00:00,Quetta,100.88,519.17,0.49,7.54,1.88,3.89,297.07,77.25,2,6,5,Spring,Quetta_Spring,1,53.734166666666674,302.96333333333337,Unhealthy,train,1,dust_storm,0.715,PM10/PM2.5 ratio: 5.1
2022-05-29 03:00:00,Quetta,88.16,428.27,1.9,8.91,2.0,3.39,347.14,80.82,3,6,5,Spring,Quetta_Spring,1,56.555,318.1695833333333,Moderate,train,1,dust_storm,0.619,PM10/PM2.5 ratio: 4.9
2022-05-29 04:00:00,Quetta,78.38,384.37,0.95,3.38,1.24,1.41,243.66,94.41,4,6,5,Spring,Quetta_Spring,1,59.34291666666667,332.62083333333334,Moderate,train,1,dust_storm,0.635,PM10/PM2.5 ratio: 4.9
2022-05-29 05:00:00,Quetta,78.71,381.13,0.67,2.14,0.95,1.17,226.97,95.84,5,6,5,Spring,Quetta_Spring,1,62.158750000000005,346.86625000000004,Moderate,train,1,dust_storm,0.614,PM10/PM2.5 ratio: 4.8
2022-05-29 06:00:00,Quetta,63.87,297.27,0.33,1.06,0.6,0.74,196.93,95.84,6,6,5,Spring,Quetta_Spring,1,64.3175,357.3591666666666,Moderate,train,1,dust_storm,0.551,PM10/PM2.5 ratio: 4.7
2022-05-29 11:00:00,Quetta,60.92,355.27,0.1,0.41,0.17,0.15,156.88,105.86,11,6,5,Spring,Quetta_Spring,1,68.81166666666667,384.9066666666666,Moderate,train,1,dust_storm,0.944,PM10/PM2.5 ratio: 5.8
2022-05-29 12:00:00,Quetta,57.9,348.54,0.1,0.53,0.18,0.15,158.55,108.72,12,6,5,Spring,Quetta_Spring,1,70.13375,393.6383333333333,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-29 13:00:00,Quetta,46.17,279.1,0.12,0.99,0.24,0.23,161.89,110.15,13,6,5,Spring,Quetta_Spring,1,70.75208333333333,397.90333333333336,Good,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-29 14:00:00,Quetta,41.01,247.95,0.06,1.5,0.31,0.37,168.56,108.72,14,6,5,Spring,Quetta_Spring,1,70.89833333333333,399.1366666666666,Good,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-29 15:00:00,Quetta,42.85,257.33,0.0,1.61,0.35,0.5,171.9,105.86,15,6,5,Spring,Quetta_Spring,1,70.83666666666666,398.6891666666666,Good,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-29 16:00:00,Quetta,47.23,284.16,0.0,1.76,0.45,0.71,176.91,103.0,16,6,5,Spring,Quetta_Spring,1,70.67999999999999,397.5266666666667,Good,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-29 17:00:00,Quetta,55.65,331.84,0.0,2.01,0.54,0.97,185.25,100.14,17,6,5,Spring,Quetta_Spring,1,70.52083333333333,396.1304166666666,Moderate,train,1,dust_storm,0.988,PM10/PM2.5 ratio: 6.0
2022-05-29 18:00:00,Quetta,67.57,407.16,0.0,2.18,0.57,1.09,188.59,97.27,18,6,5,Spring,Quetta_Spring,1,70.38458333333334,394.91333333333336,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.0
2022-05-29 19:00:00,Quetta,79.59,471.34,0.0,2.87,0.61,1.41,195.26,91.55,19,6,5,Spring,Quetta_Spring,1,70.2025,393.18625,Moderate,train,1,dust_storm,0.974,PM10/PM2.5 ratio: 5.9
2022-05-29 20:00:00,Quetta,87.37,512.74,0.0,3.81,0.88,2.22,213.62,85.12,20,6,5,Spring,Quetta_Spring,1,69.85291666666666,390.3654166666667,Moderate,train,1,dust_storm,0.956,PM10/PM2.5 ratio: 5.9
2022-05-29 21:00:00,Quetta,92.68,540.51,0.0,4.16,1.25,3.04,226.97,81.54,21,6,5,Spring,Quetta_Spring,1,69.38041666666666,386.4941666666667,Moderate,train,1,dust_storm,0.944,PM10/PM2.5 ratio: 5.8
2022-05-29 22:00:00,Quetta,95.5,562.04,0.0,4.07,1.51,3.55,236.99,79.39,22,6,5,Spring,Quetta_Spring,1,68.82458333333334,382.695,Moderate,train,1,dust_storm,0.962,PM10/PM2.5 ratio: 5.9
2022-05-29 23:00:00,Quetta,97.99,572.05,0.0,3.81,1.59,3.61,233.65,78.68,23,6,5,Spring,Quetta_Spring,1,68.20583333333333,379.1408333333333,Moderate,train,1,dust_storm,0.946,PM10/PM2.5 ratio: 5.8
2022-05-30 00:00:00,Quetta,100.34,585.62,0.0,3.9,1.61,3.55,236.99,77.96,0,0,5,Spring,Quetta_Spring,0,67.67416666666666,376.4483333333333,Unhealthy,train,1,dust_storm,0.945,PM10/PM2.5 ratio: 5.8
2022-05-30 01:00:00,Quetta,102.97,595.74,0.0,5.01,1.76,3.61,250.34,77.25,1,0,5,Spring,Quetta_Spring,0,67.3775,376.1625,Unhealthy,train,1,dust_storm,0.929,PM10/PM2.5 ratio: 5.8
2022-05-30 02:00:00,Quetta,107.73,608.23,0.49,8.65,2.18,3.96,317.1,76.53,2,0,5,Spring,Quetta_Spring,0,67.66291666666666,379.8733333333333,Unhealthy,train,1,dust_storm,0.882,PM10/PM2.5 ratio: 5.6
2022-05-30 03:00:00,Quetta,106.44,584.51,1.82,9.34,2.12,3.26,347.14,84.4,3,0,5,Spring,Quetta_Spring,0,68.42458333333333,386.38333333333327,Unhealthy,train,1,dust_storm,0.83,PM10/PM2.5 ratio: 5.5
2022-05-30 04:00:00,Quetta,87.91,472.21,1.02,3.9,1.36,1.47,247.0,103.0,4,0,5,Spring,Quetta_Spring,0,68.82166666666667,390.04333333333335,Moderate,train,1,dust_storm,0.791,PM10/PM2.5 ratio: 5.4
2022-05-30 05:00:00,Quetta,81.71,425.09,0.72,2.51,1.1,1.19,223.64,110.15,5,0,5,Spring,Quetta_Spring,0,68.94666666666666,391.875,Moderate,train,1,dust_storm,0.734,PM10/PM2.5 ratio: 5.2
2022-05-30 06:00:00,Quetta,70.93,362.13,0.39,1.37,0.75,0.82,196.93,113.01,6,0,5,Spring,Quetta_Spring,0,69.24083333333333,394.5775,Moderate,train,1,dust_storm,0.702,PM10/PM2.5 ratio: 5.1
2022-05-30 14:00:00,Quetta,63.45,358.0,0.04,1.61,0.52,0.41,168.56,115.87,14,0,5,Spring,Quetta_Spring,0,65.86625000000001,369.76416666666665,Moderate,train,1,dust_storm,0.881,PM10/PM2.5 ratio: 5.6
2022-05-30 15:00:00,Quetta,70.65,410.0,0.0,1.71,0.57,0.53,171.9,114.44,15,0,5,Spring,Quetta_Spring,0,67.02458333333333,376.1254166666667,Moderate,train,1,dust_storm,0.934,PM10/PM2.5 ratio: 5.8
2022-05-30 16:00:00,Quetta,74.08,424.88,0.0,2.91,0.94,1.12,196.93,111.58,16,0,5,Spring,Quetta_Spring,0,68.14333333333333,381.98875,Moderate,train,1,dust_storm,0.912,PM10/PM2.5 ratio: 5.7
2022-05-30 17:00:00,Quetta,75.98,427.15,0.0,4.28,1.33,1.8,226.97,107.29,17,0,5,Spring,Quetta_Spring,0,68.99041666666666,385.96,Moderate,train,1,dust_storm,0.874,PM10/PM2.5 ratio: 5.6
2022-05-30 18:00:00,Quetta,76.98,432.07,0.0,5.14,1.48,2.12,243.66,104.43,18,0,5,Spring,Quetta_Spring,0,69.3825,386.9979166666666,Moderate,train,1,dust_storm,0.871,PM10/PM2.5 ratio: 5.6
2022-05-30 19:00:00,Quetta,75.45,426.73,0.0,4.93,1.42,2.01,233.65,103.0,19,0,5,Spring,Quetta_Spring,0,69.21,385.13916666666665,Moderate,train,1,dust_storm,0.885,PM10/PM2.5 ratio: 5.7
2022-05-30 20:00:00,Quetta,74.33,425.41,0.0,3.73,1.39,1.8,213.62,104.43,20,0,5,Spring,Quetta_Spring,0,68.66666666666667,381.5004166666666,Moderate,train,1,dust_storm,0.908,PM10/PM2.5 ratio: 5.7
2022-05-30 21:00:00,Quetta,74.73,429.33,0.0,2.72,1.4,1.66,198.6,105.86,21,0,5,Spring,Quetta_Spring,0,67.91875,376.8679166666666,Moderate,train,1,dust_storm,0.915,PM10/PM2.5 ratio: 5.7
2022-05-30 22:00:00,Quetta,74.94,436.87,0.0,2.06,1.31,1.57,186.92,105.86,22,0,5,Spring,Quetta_Spring,0,67.06208333333333,371.6525,Moderate,train,1,dust_storm,0.943,PM10/PM2.5 ratio: 5.8
2022-05-30 23:00:00,Quetta,76.05,437.97,0.0,1.93,1.33,1.73,185.25,103.0,23,0,5,Spring,Quetta_Spring,0,66.14791666666666,366.0658333333333,Moderate,train,1,dust_storm,0.92,PM10/PM2.5 ratio: 5.8
2022-05-31 00:00:00,Quetta,75.61,433.8,0.0,2.12,1.43,1.88,188.59,101.57,0,1,5,Spring,Quetta_Spring,0,65.1175,359.74,Moderate,train,1,dust_storm,0.912,PM10/PM2.5 ratio: 5.7
2022-05-31 01:00:00,Quetta,75.07,429.53,0.0,2.83,1.71,2.09,198.6,100.14,1,1,5,Spring,Quetta_Spring,0,63.955000000000005,352.8145833333333,Moderate,train,1,dust_storm,0.907,PM10/PM2.5 ratio: 5.7
2022-05-31 02:00:00,Quetta,73.86,424.74,0.19,4.71,2.03,2.37,233.65,100.14,2,1,5,Spring,Quetta_Spring,0,62.54375,345.1691666666666,Moderate,train,1,dust_storm,0.917,PM10/PM2.5 ratio: 5.8
2022-05-31 03:00:00,Quetta,71.98,419.26,0.92,5.91,2.06,2.37,267.03,101.57,3,1,5,Spring,Quetta_Spring,0,61.10791666666666,338.28375,Moderate,train,1,dust_storm,0.942,PM10/PM2.5 ratio: 5.8
2022-05-31 04:00:00,Quetta,60.82,355.64,0.77,3.38,1.21,1.3,223.64,115.87,4,1,5,Spring,Quetta_Spring,0,59.97916666666666,333.4266666666667,Moderate,train,1,dust_storm,0.949,PM10/PM2.5 ratio: 5.8
2022-05-31 05:00:00,Quetta,52.94,295.62,0.52,2.06,0.83,0.93,200.27,123.02,5,1,5,Spring,Quetta_Spring,0,58.78041666666667,328.03208333333333,Moderate,train,1,dust_storm,0.861,PM10/PM2.5 ratio: 5.6
2022-05-31 21:00:00,Quetta,57.3,308.61,0.0,14.91,2.71,6.46,393.87,60.08,21,1,5,Spring,Quetta_Spring,0,45.76,254.88333333333333,Moderate,train,1,dust_storm,0.795,PM10/PM2.5 ratio: 5.4
2022-05-31 22:00:00,Quetta,59.17,318.15,0.0,15.08,3.1,7.54,417.23,55.07,22,1,5,Spring,Quetta_Spring,0,45.102916666666665,249.9366666666667,Moderate,train,1,dust_storm,0.792,PM10/PM2.5 ratio: 5.4
2022-05-31 23:00:00,Quetta,60.85,327.48,0.0,15.08,3.37,8.04,433.92,52.21,23,1,5,Spring,Quetta_Spring,0,44.46958333333333,245.33291666666665,Moderate,train,1,dust_storm,0.794,PM10/PM2.5 ratio: 5.4
2022-06-18 09:00:00,Quetta,87.53,475.59,0.15,0.68,0.57,0.59,183.58,117.3,9,5,6,Summer,Quetta_Summer,1,32.855,169.84875,Moderate,train,1,dust_storm,0.811,PM10/PM2.5 ratio: 5.4
2022-06-20 23:00:00,Quetta,102.59,691.55,0.0,2.44,0.69,2.09,188.59,85.12,23,0,6,Summer,Quetta_Summer,0,25.58125,128.88791666666663,Unhealthy,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.7
2022-06-21 00:00:00,Quetta,176.47,1145.36,0.0,2.31,0.69,2.06,185.25,79.39,0,1,6,Summer,Quetta_Summer,0,31.55708333333333,170.775,Hazardous,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.5
2022-06-21 01:00:00,Quetta,249.3,1516.18,0.0,2.57,0.75,1.9,190.26,75.1,1,1,6,Summer,Quetta_Summer,0,40.46083333333333,227.7541666666667,Hazardous,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.1
2022-06-21 02:00:00,Quetta,256.67,1493.81,0.16,3.73,0.82,1.69,213.62,70.81,2,1,6,Summer,Quetta_Summer,0,49.51791666666667,283.53833333333336,Hazardous,train,1,dust_storm,0.94,PM10/PM2.5 ratio: 5.8
2022-06-21 03:00:00,Quetta,176.31,1018.61,0.76,3.68,0.8,1.33,226.97,67.95,3,1,6,Summer,Quetta_Summer,0,55.06833333333333,319.4075,Hazardous,train,1,dust_storm,0.926,PM10/PM2.5 ratio: 5.8
2022-06-21 04:00:00,Quetta,81.77,469.49,0.54,1.78,0.51,0.76,198.6,73.67,4,1,6,Summer,Quetta_Summer,0,56.92291666666666,333.4170833333333,Moderate,train,1,dust_storm,0.914,PM10/PM2.5 ratio: 5.7
2022-08-22 08:00:00,Quetta,70.57,447.16,0.26,0.99,0.8,0.89,226.97,104.43,8,0,8,Summer,Quetta_Summer,0,11.607083333333334,41.0025,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.3
2022-08-22 09:00:00,Quetta,88.76,551.0,0.25,0.95,0.76,0.78,208.62,104.43,9,0,8,Summer,Quetta_Summer,0,15.175,63.820833333333326,Moderate,train,1,dust_storm,1.0,PM10/PM2.5 ratio: 6.2
2022-08-22 10:00:00,Quetta,106.93,636.19,0.24,0.92,0.67,0.68,196.93,100.14,10,0,8,Summer,Quetta_Summer,0,19.51375,90.20291666666668,Unhealthy,train,1,dust_storm,0.983,PM10/PM2.5 ratio: 5.9
2022-08-22 11:00:00,Quetta,116.99,653.68,0.26,1.01,0.63,0.63,190.26,97.27,11,0,8,Summer,Quetta_Summer,0,24.25916666666667,117.30041666666666,Unhealthy,train,1,dust_storm,0.862,PM10/PM2.5 ratio: 5.6
2022-08-22 12:00:00,Quetta,112.04,589.11,0.32,1.32,0.61,0.63,188.59,94.41,12,0,8,Summer,Quetta_Summer,0,28.788750000000004,141.69708333333332,Unhealthy,train,1,dust_storm,0.753,PM10/PM2.5 ratio: 5.3
2022-08-22 13:00:00,Quetta,111.39,521.99,4.02,15.94,1.39,3.01,427.25,68.66,13,0,8,Summer,Quetta_Summer,0,33.27833333333333,163.2829166666667,Unhealthy,train,1,dust_storm,0.562,PM10/PM2.5 ratio: 4.7
2022-08-22 14:00:00,Quetta,114.45,485.04,4.02,37.36,2.15,5.64,734.33,34.33,14,0,8,Summer,Quetta_Summer,0,37.86666666666667,183.2958333333333,Unhealthy,train,1,mixed,0.234,PM10/PM2.5 ratio: 4.2; High NO (1.4σ) + NO₂ (2.4σ)
2022-08-22 15:00:00,Quetta,113.44,462.58,0.52,49.35,2.59,7.73,894.55,13.59,15,0,8,Summer,Quetta_Summer,0,42.39375,202.34916666666663,Unhealthy,train,1,dust_storm,0.359,PM10/PM2.5 ratio: 4.1
2022-08-22 16:00:00,Quetta,116.45,466.05,0.56,53.47,3.25,10.64,988.01,9.03,16,0,8,Summer,Quetta_Summer,0,47.045,221.5420833333333,Unhealthy,train,1,dust_storm,0.334,PM10/PM2.5 ratio: 4.0
2022-08-22 17:00:00,Quetta,121.88,475.35,0.54,54.84,3.81,12.92,1041.41,8.76,17,0,8,Summer,Quetta_Summer,0,51.91791666666666,241.115,Unhealthy,train,1,mixed,0.161,PM10/PM2.5 ratio: 3.9; High NH₃ (1.3σ) + CO (3.1σ)
2022-08-22 18:00:00,Quetta,123.96,466.18,0.5,54.84,4.23,14.06,1068.12,9.03,18,0,8,Summer,Quetta_Summer,0,56.89125000000001,260.3208333333334,Unhealthy,train,1,mixed,0.169,PM10/PM2.5 ratio: 3.8; High NH₃ (1.5σ) + CO (3.3σ)
2022-08-22 19:00:00,Quetta,121.7,444.85,0.21,51.41,4.29,13.93,1028.06,11.98,19,0,8,Summer,Quetta_Summer,0,61.76208333333333,278.62416666666667,Unhealthy,train,1,mixed,0.148,PM10/PM2.5 ratio: 3.7; High NH₃ (1.4σ) + CO (3.1σ)
2022-08-22 20:00:00,Quetta,117.58,421.58,0.03,45.24,4.29,14.06,921.25,18.24,20,0,8,Summer,Quetta_Summer,0,66.43375,295.92125,Unhealthy,train,1,mixed,0.14,PM10/PM2.5 ratio: 3.6; High NH₃ (1.5σ) + CO (2.6σ)
2022-08-22 21:00:00,Quetta,114.23,399.17,0.0,36.33,4.41,14.57,767.71,27.18,21,0,8,Summer,Quetta_Summer,0,70.94666666666667,312.2604166666667,Unhealthy,train,1,mixed,0.093,PM10/PM2.5 ratio: 3.5; High SO₂ (1.2σ); High NH₃ (1.5σ) + CO (1.8σ)
2022-08-22 22:00:00,Quetta,111.81,385.31,0.0,29.47,4.59,14.57,660.9,33.26,22,0,8,Summer,Quetta_Summer,0,75.30499999999999,327.9633333333333,Unhealthy,train,1,mixed,0.077,PM10/PM2.5 ratio: 3.4; High SO₂ (1.3σ); High NH₃ (1.5σ) + CO (1.3σ)
2022-08-22 23:00:00,Quetta,109.67,390.5,0.0,24.68,4.23,12.79,607.49,34.33,23,0,8,Summer,Quetta_Summer,0,79.49916666666667,343.8041666666666,Unhealthy,train,1,dust_storm,0.187,PM10/PM2.5 ratio: 3.6
2022-08-23 00:00:00,Quetta,107.22,406.56,0.0,21.42,3.87,10.39,560.76,36.12,0,1,8,Summer,Quetta_Summer,0,83.52291666666667,360.24375000000003,Unhealthy,train,1,dust_storm,0.264,PM10/PM2.5 ratio: 3.8
2022-08-23 01:00:00,Quetta,106.79,435.34,0.0,11.65,4.47,5.45,353.81,57.94,1,1,8,Summer,Quetta_Summer,0,87.46583333333332,377.81666666666666,Unhealthy,train,1,mixed,0.185,PM10/PM2.5 ratio: 4.1; High SO₂ (1.2σ)
2022-08-23 02:00:00,Quetta,108.22,425.79,0.13,14.22,4.47,5.95,380.52,52.21,2,1,8,Summer,Quetta_Summer,0,91.32,394.8225,Unhealthy,train,1,mixed,0.162,PM10/PM2.5 ratio: 3.9; High SO₂ (1.2σ)
2022-08-23 03:00:00,Quetta,108.64,415.4,2.91,18.16,4.65,6.9,480.65,47.21,3,1,8,Summer,Quetta_Summer,0,94.97583333333334,411.1495833333333,Unhealthy,train,1,mixed,0.159,PM10/PM2.5 ratio: 3.8; High SO₂ (1.3σ)
2022-08-23 04:00:00,Quetta,87.16,305.76,2.04,8.91,3.81,3.26,310.42,73.67,4,1,8,Summer,Quetta_Summer,0,98.28249999999998,423.2508333333333,Moderate,train,1,dust_storm,0.169,PM10/PM2.5 ratio: 3.5
2022-08-23 05:00:00,Quetta,66.28,225.14,1.23,5.18,2.38,2.37,257.02,87.26,5,1,8,Summer,Quetta_Summer,0,100.6725,431.5179166666667,Moderate,train,1,dust_storm,0.132,PM10/PM2.5 ratio: 3.4
2022-08-27 19:00:00,Quetta,79.39,397.53,0.01,16.96,1.62,5.32,527.38,27.89,19,5,8,Summer,Quetta_Summer,1,26.71625,102.56708333333331,Moderate,train,1,dust_storm,0.669,PM10/PM2.5 ratio: 5.0
2022-08-27 20:00:00,Quetta,81.81,418.56,0.0,19.36,2.15,8.61,554.08,28.61,20,5,8,Summer,Quetta_Summer,1,29.561666666666667,119.37958333333331,Moderate,train,1,dust_storm,0.705,PM10/PM2.5 ratio: 5.1
2022-08-27 21:00:00,Quetta,83.92,431.7,0.0,18.85,2.62,11.53,540.73,33.26,21,5,8,Summer,Quetta_Summer,1,32.48166666666666,136.71416666666667,Moderate,train,1,dust_storm,0.715,PM10/PM2.5 ratio: 5.1
2022-08-27 22:00:00,Quetta,86.49,437.86,0.0,16.79,3.07,13.43,514.03,38.62,22,5,8,Summer,Quetta_Summer,1,35.53666666666667,154.30208333333334,Moderate,train,1,dust_storm,0.688,PM10/PM2.5 ratio: 5.1
2022-08-27 23:00:00,Quetta,89.73,433.55,0.0,14.74,3.46,14.31,487.33,43.99,23,5,8,Summer,Quetta_Summer,1,38.75083333333333,171.70583333333332,Moderate,train,1,dust_storm,0.611,PM10/PM2.5 ratio: 4.8
2022-08-28 00:00:00,Quetta,92.11,424.66,0.0,13.19,3.67,14.44,453.95,47.92,0,6,8,Summer,Quetta_Summer,1,42.07708333333333,188.74083333333337,Moderate,train,1,dust_storm,0.537,PM10/PM2.5 ratio: 4.6
2022-08-28 01:00:00,Quetta,92.26,409.89,0.0,12.85,3.4,12.67,440.6,47.21,1,6,8,Summer,Quetta_Summer,1,45.42875,205.18708333333333,Moderate,train,1,dust_storm,0.481,PM10/PM2.5 ratio: 4.4
2022-08-28 02:00:00,Quetta,94.1,400.86,0.33,18.16,3.16,10.51,514.03,38.27,2,6,8,Summer,Quetta_Summer,1,48.86416666666667,221.2725,Moderate,train,1,dust_storm,0.42,PM10/PM2.5 ratio: 4.3
2022-08-28 03:00:00,Quetta,97.43,400.92,6.26,22.28,3.16,8.87,694.27,32.9,3,6,8,Summer,Quetta_Summer,1,52.42000000000001,237.34375,Moderate,train,1,dust_storm,0.372,PM10/PM2.5 ratio: 4.1
2022-08-28 04:00:00,Quetta,85.3,380.37,2.65,9.51,3.07,3.32,387.19,75.82,4,6,8,Summer,Quetta_Summer,1,55.46,252.54875,Moderate,train,1,dust_storm,0.486,PM10/PM2.5 ratio: 4.5
2022-08-28 06:00:00,Quetta,87.09,371.17,1.16,4.58,2.83,3.1,357.15,120.16,6,6,8,Summer,Quetta_Summer,1,61.42083333333334,282.1025,Moderate,train,1,dust_storm,0.421,PM10/PM2.5 ratio: 4.3
2022-10-13 06:00:00,Quetta,147.54,206.83,26.15,64.43,14.07,15.45,2296.45,86.55,6,3,10,Autumn,Quetta_Autumn,0,53.8325,124.60916666666668,Unhealthy,train,1,mixed,0.393,High SO₂ (3.1σ); High NH₃ (1.3σ) + CO (4.2σ); High NO (4.3σ) + NO₂ (3.0σ)
2022-10-17 06:00:00,Quetta,119.07,206.99,19.89,54.15,12.52,13.43,1976.01,89.41,6,0,10,Autumn,Quetta_Autumn,0,39.23125,85.32916666666667,Unhealthy,train,1,mixed,0.327,High SO₂ (2.6σ); High NO (3.2σ) + NO₂ (2.3σ)
2022-10-20 18:00:00,Quetta,89.4,203.84,0.59,69.23,10.73,26.6,1535.42,9.57,18,3,10,Autumn,Quetta_Autumn,0,45.70166666666668,119.26333333333332,Moderate,train,1,mixed,0.329,High SO₂ (2.1σ); High NH₃ (3.0σ) + CO (2.3σ)
2022-10-20 19:00:00,Quetta,90.84,206.1,0.53,74.71,11.32,29.13,1548.77,8.31,19,3,10,Autumn,Quetta_Autumn,0,48.13916666666666,124.24958333333332,Moderate,train,1,mixed,0.366,High SO₂ (2.2σ); High NH₃ (3.4σ) + CO (2.4σ)
2022-10-20 21:00:00,Quetta,77.94,188.02,0.01,60.32,9.89,29.13,1188.28,24.68,21,3,10,Autumn,Quetta_Autumn,0,52.27833333333333,133.81291666666667,Moderate,train,1,mixed,0.144,High SO₂ (1.8σ); High NH₃ (3.4σ) + CO (1.5σ)
2022-10-20 22:00:00,Quetta,73.0,178.65,0.0,49.35,9.18,28.88,1041.41,33.62,22,3,10,Autumn,Quetta_Autumn,0,53.885,137.98083333333332,Moderate,train,1,industrial,0.121,High SO₂ (1.6σ)
2022-10-20 23:00:00,Quetta,69.34,169.88,0.0,40.78,8.7,28.37,921.25,41.48,23,3,10,Autumn,Quetta_Autumn,0,55.22375,141.59666666666666,Moderate,train,1,industrial,0.07,High SO₂ (1.4σ)
2022-10-21 00:00:00,Quetta,64.21,157.82,0.0,32.56,7.87,26.35,801.09,49.35,0,4,10,Autumn,Quetta_Autumn,0,56.24541666666667,144.4283333333333,Moderate,train,1,unclassified,0.0,Highest z-score: NH3 (3.0σ)
2022-10-21 06:00:00,Quetta,109.62,164.99,22.35,48.67,7.63,13.43,1762.39,70.81,6,4,10,Autumn,Quetta_Autumn,0,61.94083333333333,149.67125,Unhealthy,train,1,vehicular,0.261,High NO (3.6σ) + NO₂ (2.0σ)
2022-11-24 06:00:00,Quetta,122.28,164.31,19.0,42.5,10.01,13.43,1869.2,65.8,6,3,11,Winter,Quetta_Winter,0,62.5125,101.61208333333332,Unhealthy,train,1,mixed,0.156,High SO₂ (1.5σ); High NO (4.0σ) + NO₂ (1.3σ)
2022-12-28 21:00:00,Quetta,2.88,5.01,0.0,3.17,0.77,0.82,243.66,71.53,21,2,12,Winter,Quetta_Winter,0,8.1525,14.597083333333329,Good,train,1,general_smog,0.13,Fine-particle smog (PM10/PM2.5=1.7); PM2.5=3 µg/m³
